application_number,advice_date,ego_examiner_id,alter_examiner_id
11160872,2008-06-16,NA,83222
11160872,2008-06-16,NA,66605
11160872,2008-06-16,NA,78350
11160897,2008-12-24,NA,61134
11160897,2008-01-09,NA,83313
11160897,2008-08-12,NA,83313
11160897,2008-12-24,NA,83222
11160897,2008-08-12,NA,66605
11160897,2008-01-09,NA,66605
11160897,2008-12-24,NA,94672
11160910,2008-07-16,94956,98852
11160913,2008-07-16,94956,98852
11160943,2008-01-09,NA,83313
11160943,2008-01-09,NA,66605
11160943,2008-07-09,NA,66605
11160946,2008-10-28,68463,63367
11160946,2008-10-28,68463,63033
11160946,2008-10-28,68463,99805
11160946,2008-10-28,68463,63176
11161017,2008-10-15,76969,NA
11161017,2008-10-15,76969,92078
11161090,2008-08-15,72979,91499
11161090,2008-08-15,72979,97517
11161091,2008-08-05,96003,91499
11161155,2008-05-28,76969,NA
11161155,2008-05-28,76969,92078
11161191,2008-11-25,97615,NA
11161191,2008-11-25,97615,61863
11161272,2008-06-12,76969,NA
11161272,2008-06-12,76969,92078
11161272,2008-12-15,76969,92569
11161417,2008-07-28,96438,61026
11161417,2008-07-28,96438,60272
11161417,2008-07-28,96438,69185
11161459,2008-10-31,89394,60623
11161568,2008-10-31,90377,78437
11161568,2008-10-31,90377,71175
11161568,2008-10-31,90377,67426
11161568,2008-10-31,90377,62919
11161568,2008-10-31,90377,76155
11161568,2008-10-31,90377,99806
11161656,2008-10-28,89394,66685
11161670,2008-04-25,NA,99316
11161670,2008-04-25,NA,89539
11161672,2008-02-20,73901,91512
11161673,2008-09-29,96003,91499
11161771,2008-11-13,89394,70835
11161771,2008-11-13,89394,80850
11161908,2008-12-29,93976,75519
11161918,2008-10-16,89394,62528
11161948,2008-02-21,73901,91512
11162038,2008-02-06,73901,70164
11162076,2008-08-29,99929,65403
11162094,2008-01-23,73901,70164
11162672,2008-04-04,NA,75432
11162746,2008-12-03,76447,95002
11162960,2008-12-03,NA,72666
11162960,2008-02-05,NA,95459
11162960,2008-02-05,NA,89539
11162960,2008-07-22,NA,89539
11162960,2008-07-22,NA,NA
11162971,2008-08-04,NA,59027
11162971,2008-08-04,NA,60919
11162971,2008-08-04,NA,94377
11162971,2008-08-04,NA,99316
11162971,2008-08-04,NA,65524
11162971,2008-08-04,NA,74032
11162971,2008-08-04,NA,NA
11163086,2008-03-06,73901,91512
11163221,2008-05-15,NA,72809
11163221,2008-11-12,NA,72809
11163221,2008-05-15,NA,98763
11163221,2008-11-12,NA,98763
11163221,2008-05-15,NA,NA
11163221,2008-11-12,NA,NA
11163221,2008-11-12,NA,71704
11163291,2008-10-28,93732,68337
11163531,2008-05-19,93986,83222
11163531,2008-05-19,93986,69870
11163583,2008-04-15,93986,83222
11163583,2008-04-15,93986,69870
11163670,2008-05-27,69870,83222
11163670,2008-05-27,69870,69870
11163670,2008-09-16,69870,69870
11163670,2008-09-16,69870,98336
11163723,2008-01-28,94208,63635
11163742,2008-06-06,62152,98826
11163742,2008-12-08,62152,98826
11163751,2008-01-11,69870,87994
11163751,2008-09-26,69870,83222
11163751,2008-01-11,69870,69870
11163751,2008-09-26,69870,69870
11163751,2008-01-11,69870,66536
11163819,2008-01-04,69870,69870
11163819,2008-01-04,69870,66536
11164064,2008-05-16,NA,99316
11164064,2008-05-16,NA,89539
11164127,2008-10-16,84267,77651
11164155,2008-10-29,66264,99725
11164163,2008-10-28,61328,69402
11164246,2008-04-14,64830,59779
11164246,2008-04-14,64830,70524
11164246,2008-04-14,64830,99753
11164246,2008-04-14,64830,91444
11164248,2008-05-15,60946,96653
11164476,2008-12-24,76977,63635
11164656,2008-08-01,64830,99395
11164656,2008-08-01,64830,59779
11164672,2008-09-16,68463,65179
11164980,2008-06-23,NA,95459
11164980,2008-06-23,NA,99316
11164980,2008-06-23,NA,62346
11165043,2008-06-11,62773,83222
11165043,2008-06-11,62773,60023
11165210,2008-11-18,62581,95600
11165210,2008-11-18,62581,62581
11165220,2008-05-07,98262,89403
11165247,2008-11-17,95411,95411
11165301,2008-07-25,NA,99316
11165301,2008-03-19,NA,99316
11165301,2008-07-25,NA,89539
11165301,2008-03-19,NA,89539
11165342,2008-04-17,62773,83222
11165342,2008-04-17,62773,60023
11165342,2008-10-14,62773,60023
11165342,2008-10-14,62773,NA
11165384,2008-05-20,60691,72875
11165387,2008-11-10,62773,83222
11165387,2008-11-10,62773,60023
11165445,2008-10-16,NA,72253
11165445,2008-10-16,NA,67515
11165446,2008-12-31,63714,69511
11165446,2008-12-31,63714,66182
11165446,2008-12-31,63714,NA
11165475,2008-06-09,NA,99316
11165475,2008-06-09,NA,94426
11165475,2008-06-09,NA,89539
11165475,2008-11-19,NA,89539
11165475,2008-11-19,NA,NA
11165479,2008-12-09,61734,62919
11165498,2008-08-01,NA,NA
11165498,2008-08-01,NA,91499
11165498,2008-08-01,93777,NA
11165498,2008-08-01,93777,91499
11165498,2008-08-01,93777,93777
11165513,2008-08-05,60691,95290
11165513,2008-08-05,60691,71487
11165527,2008-02-20,62773,83222
11165527,2008-07-14,62773,83222
11165527,2008-02-20,62773,60023
11165527,2008-07-14,62773,60023
11165532,2008-10-29,90377,94565
11165532,2008-10-29,90377,67655
11165532,2008-10-29,90377,91471
11165532,2008-10-29,90377,77169
11165597,2008-03-31,62773,83222
11165597,2008-03-31,62773,60023
11165597,2008-10-23,62773,60023
11165597,2008-10-23,62773,NA
11165627,2008-12-10,69077,77068
11165706,2008-12-24,62773,60023
11165706,2008-12-24,62773,NA
11165713,2008-07-09,96003,91499
11165713,2008-07-09,96003,96003
11165713,2008-07-09,96003,93000
11165719,2008-09-02,64943,96233
11165719,2008-09-02,64943,71829
11165719,2008-09-02,64943,97517
11165751,2008-12-09,60691,74286
11165751,2008-06-05,60691,66685
11165754,2008-07-22,95411,95411
11165808,2008-07-21,88077,87028
11165837,2008-03-27,84516,62242
11165882,2008-12-23,73847,71270
11165882,2008-12-23,73847,71764
11165882,2008-12-23,73847,61485
11165923,2008-08-12,95411,95411
11165927,2008-09-12,95411,95411
11165940,2008-10-17,75774,65807
11165940,2008-10-17,75774,65271
11165940,2008-10-17,75774,99316
11165963,2008-09-15,85865,85381
11165963,2008-09-15,85865,65024
11165994,2008-06-13,95411,95411
11166102,2008-08-01,70248,77068
11166102,2008-08-01,70248,99960
11166148,2008-03-24,85323,67829
11166148,2008-10-16,85323,67829
11166235,2008-09-18,95411,95411
11166334,2008-09-04,NA,62528
11166334,2008-09-04,NA,NA
11166373,2008-04-16,69835,61096
11166444,2008-09-10,95411,95411
11166444,2008-09-10,95411,80058
11166445,2008-01-24,73722,67904
11166445,2008-01-24,73722,98776
11166445,2008-01-24,73722,99550
11166445,2008-01-24,73722,69800
11166445,2008-01-24,73722,75518
11166451,2008-05-22,63027,97059
11166451,2008-05-22,63027,95970
11166526,2008-08-18,71125,73296
11166526,2008-08-18,NA,73296
11166534,2008-07-10,75774,NA
11166578,2008-05-14,69835,61096
11166633,2008-09-15,70917,91499
11166633,2008-09-15,70917,62919
11166633,2008-09-15,70917,97517
11166633,2008-09-15,70917,67634
11166633,2008-09-15,70917,72579
11166690,2008-01-11,99122,60400
11166690,2008-01-11,99122,70805
11166713,2008-06-27,60691,94816
11166713,2008-06-27,60691,60402
11166713,2008-06-27,60691,66685
11166713,2008-06-27,60691,72875
11166837,2008-10-02,64943,97517
11166893,2008-08-05,60691,66685
11166950,2008-06-25,69242,65934
11167007,2008-12-19,82820,91499
11167029,2008-10-03,71125,73296
11167029,2008-10-03,71125,NA
11167029,2008-10-03,NA,73296
11167029,2008-10-03,NA,NA
11167037,2008-03-19,79841,99395
11167056,2008-11-24,75036,67581
11167153,2008-08-22,60691,90049
11167153,2008-08-22,60691,66685
11167379,2008-05-13,97750,NA
11167379,2008-05-13,97750,92078
11167379,2008-05-13,97750,62919
11167391,2008-09-18,92890,75367
11167535,2008-11-14,62152,98826
11167535,2008-05-02,62152,75933
11167555,2008-05-30,97750,NA
11167555,2008-12-24,97750,NA
11167555,2008-05-30,97750,92078
11167555,2008-12-24,97750,92078
11167557,2008-05-29,97750,NA
11167557,2008-05-29,97750,92078
11167577,2008-12-02,68230,97379
11167577,2008-12-02,68230,95646
11167577,2008-12-02,68230,64528
11167577,2008-12-02,68230,72827
11167577,2008-12-02,68230,67279
11167577,2008-07-03,64528,97379
11167577,2008-07-03,64528,95646
11167577,2008-07-03,64528,64528
11167577,2008-07-03,64528,72827
11167577,2008-07-03,64528,67279
11167577,2008-07-03,64528,NA
11167654,2008-08-18,60691,62528
11167663,2008-09-17,64943,97517
11167691,2008-04-29,73692,94899
11167745,2008-05-30,67764,60716
11167745,2008-05-30,67764,76536
11167745,2008-11-14,67764,76536
11167745,2008-05-30,67764,66685
11167906,2008-07-03,68230,91499
11167927,2008-11-19,76927,63609
11167994,2008-05-12,69835,61096
11168129,2008-08-19,61485,67709
11168129,2008-08-19,61485,66685
11168129,2008-08-19,61485,62528
11168129,2008-08-19,61485,95913
11168182,2008-10-21,75341,69909
11168241,2008-08-05,98221,62528
11168273,2008-11-25,67764,70835
11168273,2008-11-25,67764,76536
11168273,2008-11-25,67764,72478
11168273,2008-11-25,67764,NA
11168359,2008-06-04,69835,61096
11168366,2008-05-23,77773,64579
11168366,2008-05-23,77773,91499
11168366,2008-11-19,77773,91499
11168366,2008-11-19,77773,98257
11168419,2008-09-16,60691,66685
11168420,2008-06-05,95723,67581
11168446,2008-09-17,60691,66685
11168453,2008-11-05,93732,77068
11168453,2008-03-31,93732,65173
11168453,2008-11-05,93732,65173
11168453,2008-03-31,93732,93744
11168453,2008-11-05,93732,93744
11168453,2008-03-31,93732,60900
11168453,2008-11-05,93732,60900
11168453,2008-03-31,93732,NA
11168453,2008-11-05,93732,NA
11168459,2008-12-30,NA,62815
11168459,2008-12-30,NA,65528
11168479,2008-09-17,67764,66685
11168479,2008-09-17,67764,62528
11168638,2008-04-29,73016,75363
11168650,2008-09-08,60691,73296
11168694,2008-06-20,73016,91499
11168694,2008-12-11,73016,91499
11168721,2008-02-19,60807,74651
11168766,2008-09-04,60146,62528
11168789,2008-12-29,65353,65353
11168789,2008-12-29,65353,76141
11168794,2008-12-24,65353,65353
11168794,2008-12-24,65353,76141
11168847,2008-08-04,67764,66685
11168847,2008-10-01,67764,66685
11168847,2008-08-04,67764,62528
11168905,2008-02-26,67690,70333
11168957,2008-10-03,60691,66685
11169002,2008-12-23,NA,68675
11169002,2008-03-17,NA,62188
11169002,2008-12-23,NA,62188
11169002,2008-03-17,NA,73191
11169002,2008-12-23,NA,73191
11169002,2008-03-17,NA,92028
11169002,2008-12-23,NA,92028
11169014,2008-10-10,71996,66030
11169094,2008-09-29,60691,94816
11169094,2008-09-29,60691,60402
11169105,2008-11-12,NA,92733
11169105,2008-04-17,NA,74052
11169279,2008-08-19,64768,72381
11169279,2008-08-19,64768,66384
11169296,2008-12-23,95411,95411
11169297,2008-09-15,73016,84810
11169297,2008-09-15,73016,91455
11169407,2008-04-15,96898,63519
11169418,2008-01-25,93898,61173
11169418,2008-01-25,93898,83222
11169419,2008-12-01,93898,74651
11169419,2008-03-03,93898,61173
11169419,2008-12-01,93898,61173
11169419,2008-03-03,93898,83222
11169429,2008-03-28,NA,74211
11169429,2008-03-28,NA,95122
11169429,2008-09-17,NA,95122
11169464,2008-06-25,66899,59181
11169492,2008-06-03,77773,64579
11169492,2008-06-03,77773,95398
11169492,2008-06-03,77773,91499
11169492,2008-11-07,77773,91499
11169492,2008-11-07,77773,98257
11169558,2008-05-22,97755,67829
11169605,2008-07-29,68230,64579
11169680,2008-07-15,64528,72827
11169687,2008-09-03,98507,96233
11169687,2008-09-03,98507,71829
11169687,2008-09-03,98507,98507
11169718,2008-05-14,74180,60897
11169718,2008-05-14,74180,98690
11169718,2008-05-14,74180,96691
11169718,2008-05-14,74180,80174
11169718,2008-05-14,74180,78036
11169718,2008-05-14,61244,60897
11169718,2008-05-14,61244,98690
11169718,2008-05-14,61244,96691
11169718,2008-05-14,61244,80174
11169718,2008-05-14,61244,78036
11169768,2008-06-13,77773,64579
11169768,2008-10-10,77773,64579
11169768,2008-10-10,77773,85754
11169768,2008-10-10,77773,60837
11169832,2008-09-17,61485,67709
11169832,2008-09-17,61485,66685
11169832,2008-09-17,61485,62528
11169835,2008-05-12,61244,60897
11169835,2008-05-12,61244,98690
11169835,2008-05-12,61244,96691
11169835,2008-05-12,61244,80174
11169835,2008-05-12,61244,78036
11169853,2008-06-09,98432,67280
11169853,2008-06-09,98432,95997
11169864,2008-06-25,90967,68675
11169864,2008-06-25,90967,94987
11169864,2008-06-25,90967,65514
11169967,2008-03-27,97111,98224
11169967,2008-03-27,97111,92569
11169972,2008-05-30,94549,60897
11169972,2008-05-30,94549,98690
11169972,2008-05-30,94549,96691
11169972,2008-05-30,94549,80174
11169972,2008-05-30,94549,78036
11169972,2008-05-30,61244,60897
11169972,2008-05-30,61244,98690
11169972,2008-05-30,61244,96691
11169972,2008-05-30,61244,80174
11169972,2008-05-30,61244,78036
11170004,2008-05-28,61244,60897
11170004,2008-05-28,61244,98690
11170004,2008-05-28,61244,96691
11170004,2008-05-28,61244,80174
11170004,2008-05-28,61244,78036
11170004,2008-05-28,73223,60897
11170004,2008-05-28,73223,98690
11170004,2008-05-28,73223,96691
11170004,2008-05-28,73223,80174
11170004,2008-05-28,73223,78036
11170027,2008-09-02,61485,78437
11170027,2008-09-02,61485,67709
11170027,2008-09-02,61485,66685
11170077,2008-05-22,61244,60897
11170077,2008-05-22,61244,98690
11170077,2008-05-22,61244,96691
11170077,2008-05-22,61244,80174
11170077,2008-05-22,61244,78036
11170092,2008-12-23,NA,60272
11170101,2008-10-16,98221,96764
11170185,2008-12-24,82820,91499
11170202,2008-05-14,83670,95398
11170202,2008-10-16,83670,95398
11170202,2008-10-16,83670,NA
11170202,2008-05-14,83670,95869
11170202,2008-05-14,83670,88237
11170202,2008-10-16,83670,88237
11170209,2008-04-18,84547,84547
11170209,2008-04-18,84547,70164
11170209,2008-04-18,84547,62919
11170221,2008-09-08,98432,95997
11170221,2008-09-08,98432,65917
11170303,2008-05-14,83670,59976
11170303,2008-05-14,83670,95464
11170303,2008-05-14,83670,63496
11170303,2008-05-14,83670,67909
11170303,2008-05-14,83670,97281
11170303,2008-05-14,83670,77195
11170303,2008-05-14,83670,NA
11170303,2008-05-14,83670,65975
11170303,2008-05-14,83670,62549
11170303,2008-05-14,83670,97106
11170303,2008-05-14,83670,60520
11170303,2008-05-14,83670,98059
11170303,2008-05-14,83670,92091
11170303,2008-05-14,83670,74894
11170303,2008-05-14,83670,99022
11170303,2008-05-14,83670,69434
11170303,2008-05-14,83670,97751
11170303,2008-05-14,83670,90334
11170303,2008-05-14,83670,69570
11170303,2008-05-14,83670,64389
11170303,2008-05-14,83670,60424
11170303,2008-05-14,83670,75780
11170303,2008-05-14,83670,92125
11170303,2008-05-14,83670,65631
11170303,2008-05-14,83670,69255
11170303,2008-05-14,83670,63547
11170303,2008-05-14,83670,78185
11170303,2008-05-14,83670,74817
11170303,2008-05-14,83670,60821
11170303,2008-05-14,83670,67583
11170303,2008-05-14,83670,60187
11170303,2008-05-14,83670,92661
11170303,2008-05-14,83670,93569
11170303,2008-05-14,83670,62606
11170303,2008-05-14,83670,65051
11170303,2008-05-14,83670,94926
11170303,2008-05-14,83670,96708
11170303,2008-05-14,83670,99239
11170303,2008-05-14,83670,66785
11170303,2008-05-14,83670,72576
11170303,2008-05-14,83670,95869
11170303,2008-05-14,83670,63752
11170303,2008-05-14,83670,88237
11170303,2008-05-14,83670,76009
11170367,2008-07-03,95256,96495
11170367,2008-07-03,95256,59056
11170367,2008-07-03,95256,NA
11170367,2008-07-03,95256,90748
11170367,2008-07-03,95256,64301
11170372,2008-05-14,83670,95869
11170372,2008-05-14,83670,88237
11170418,2008-02-07,NA,72949
11170418,2008-08-18,NA,72949
11170424,2008-10-21,NA,59181
11170424,2008-03-17,NA,72949
11170424,2008-10-21,NA,72949
11170424,2008-03-17,NA,92028
11170453,2008-01-09,NA,59211
11170457,2008-07-14,93498,60716
11170503,2008-05-21,83670,59976
11170503,2008-05-21,83670,95464
11170503,2008-05-21,83670,63496
11170503,2008-05-21,83670,67909
11170503,2008-05-21,83670,97281
11170503,2008-05-21,83670,77195
11170503,2008-05-21,83670,NA
11170503,2008-05-21,83670,65975
11170503,2008-05-21,83670,62549
11170503,2008-05-21,83670,97106
11170503,2008-05-21,83670,60520
11170503,2008-05-21,83670,98059
11170503,2008-05-21,83670,92091
11170503,2008-05-21,83670,74894
11170503,2008-05-21,83670,99022
11170503,2008-05-21,83670,69434
11170503,2008-05-21,83670,97751
11170503,2008-05-21,83670,90334
11170503,2008-05-21,83670,69570
11170503,2008-05-21,83670,64389
11170503,2008-05-21,83670,60424
11170503,2008-05-21,83670,75780
11170503,2008-05-21,83670,92125
11170503,2008-05-21,83670,65631
11170503,2008-05-21,83670,69255
11170503,2008-05-21,83670,63547
11170503,2008-05-21,83670,78185
11170503,2008-05-21,83670,74817
11170503,2008-05-21,83670,60821
11170503,2008-05-21,83670,67583
11170503,2008-05-21,83670,60187
11170503,2008-05-21,83670,92661
11170503,2008-05-21,83670,93569
11170503,2008-05-21,83670,62606
11170503,2008-05-21,83670,65051
11170503,2008-05-21,83670,94926
11170503,2008-05-21,83670,96708
11170503,2008-05-21,83670,99239
11170503,2008-05-21,83670,66785
11170503,2008-05-21,83670,72576
11170503,2008-11-18,83670,NA
11170503,2008-05-21,83670,95869
11170503,2008-05-21,83670,63752
11170503,2008-05-21,83670,76009
11170585,2008-07-03,93898,74651
11170596,2008-04-29,95339,97328
11170634,2008-01-28,70799,65271
11170674,2008-05-28,83670,66777
11170674,2008-05-28,83670,59976
11170674,2008-05-28,83670,95464
11170674,2008-05-28,83670,63496
11170674,2008-05-28,83670,67909
11170674,2008-05-28,83670,97281
11170674,2008-05-28,83670,77195
11170674,2008-05-28,83670,NA
11170674,2008-05-28,83670,65975
11170674,2008-05-28,83670,62549
11170674,2008-05-28,83670,97106
11170674,2008-05-28,83670,60520
11170674,2008-05-28,83670,98059
11170674,2008-05-28,83670,92091
11170674,2008-05-28,83670,74894
11170674,2008-05-28,83670,99022
11170674,2008-05-28,83670,69434
11170674,2008-05-28,83670,97751
11170674,2008-05-28,83670,90334
11170674,2008-05-28,83670,69570
11170674,2008-05-28,83670,64389
11170674,2008-05-28,83670,60424
11170674,2008-05-28,83670,75780
11170674,2008-05-28,83670,92125
11170674,2008-05-28,83670,65631
11170674,2008-05-28,83670,69255
11170674,2008-05-28,83670,63547
11170674,2008-05-28,83670,78185
11170674,2008-05-28,83670,74817
11170674,2008-05-28,83670,60821
11170674,2008-05-28,83670,67583
11170674,2008-05-28,83670,60187
11170674,2008-05-28,83670,92661
11170674,2008-05-28,83670,93569
11170674,2008-05-28,83670,62606
11170674,2008-05-28,83670,65051
11170674,2008-05-28,83670,94926
11170674,2008-05-28,83670,96708
11170674,2008-05-28,83670,99239
11170674,2008-05-28,83670,66785
11170674,2008-05-28,83670,72576
11170674,2008-05-28,83670,63752
11170674,2008-05-28,83670,76009
11170700,2008-06-03,93498,60716
11170721,2008-05-21,93498,60716
11170765,2008-09-18,95260,60023
11170765,2008-09-18,95260,NA
11170819,2008-09-04,98221,62528
11170854,2008-07-24,64528,72827
11170859,2008-08-06,93498,60716
11170859,2008-08-06,93498,63284
11170866,2008-04-22,75409,95225
11170866,2008-04-22,75409,70074
11170866,2008-04-22,75409,69193
11170866,2008-04-22,75409,NA
11170866,2008-04-22,75409,99109
11170866,2008-04-22,75409,87267
11170866,2008-04-22,75409,98738
11170866,2008-04-22,75409,74684
11170866,2008-04-22,75409,98049
11170866,2008-04-22,75409,59078
11170866,2008-04-22,75409,73760
11170866,2008-04-22,75409,96568
11170866,2008-04-22,75409,96710
11170866,2008-04-22,75409,78300
11170884,2008-08-20,67764,66685
11170884,2008-08-20,67764,62528
11170924,2008-07-29,71816,91499
11170924,2008-07-29,71816,62242
11170966,2008-12-30,88496,92464
11170966,2008-09-18,88496,98713
11170966,2008-12-30,88496,62528
11170966,2008-12-30,88496,70524
11170966,2008-12-30,88496,99753
11170966,2008-12-30,88496,91444
11171072,2008-07-23,59239,66096
11171077,2008-07-24,67764,60716
11171077,2008-07-24,67764,66685
11171112,2008-09-05,67034,74052
11171128,2008-05-30,83670,75511
11171128,2008-05-30,83670,59976
11171128,2008-05-30,83670,95464
11171128,2008-05-30,83670,63496
11171128,2008-05-30,83670,67909
11171128,2008-05-30,83670,97281
11171128,2008-05-30,83670,77195
11171128,2008-05-30,83670,NA
11171128,2008-05-30,83670,65975
11171128,2008-05-30,83670,62549
11171128,2008-05-30,83670,97106
